author;channel_num
21064;31
21064;655
21064;676
21064;771
21066;6
21066;8
21066;21
21066;29
21066;32
21066;62
21066;76
21066;77
21066;82
21066;93
21066;121
21066;179
21066;195
21066;201
21066;221
21066;246
21066;273
21066;349
21066;370
21066;453
21066;669
21066;722
21066;726
21066;735
21066;855
21070;433
21088;78
21103;3
21147;9
21147;81
21158;183
21192;31
21240;32
21294;118
21294;287
21338;9
21338;266
21350;78
21363;530
21392;122
21394;66
21394;197
21414;331
21430;9
21430;122
21430;413
21430;469
21430;1891
21430;2015
21432;339
21437;76
21513;142
21535;11
21588;97
21702;1665
21730;152
21749;44
21766;7
21787;614
21803;42
21803;75
21803;89
21803;287
21814;469
21865;198
21880;10
21880;152
21880;1282
21888;7
21895;147
21914;9
21919;44
21944;131
21971;9
22055;10
22067;10
22073;78
22092;9
22096;221
22135;322
22153;10
22153;277
22161;3
22161;13
22161;70
22161;206
22161;470
22182;65
22205;183
22212;97
22224;83
22233;3
22239;283
22311;10
22313;6
22313;10
22313;29
22313;31
22313;64
22313;96
22313;122
22313;141
22313;148
22313;176
22313;199
22313;208
22313;212
22313;253
22313;259
22313;266
22313;388
22313;723
22313;759
22313;960
22324;45
22340;13
22365;9
22370;96
22400;736
22438;10
22439;70
22440;122
22449;519
22465;31
22476;149
22561;354
22564;9
22564;10
22564;31
22564;266
22656;207
22697;4
22697;36
22697;164
22697;303
22697;447
22698;7
22702;9
22702;10
22702;122
22702;879
22706;6
22706;8
22706;9
22706;10
22706;21
22706;152
22706;360
22706;565
22706;1057
22758;31
22758;1581
22765;9
22771;88
22779;7
22779;10
22806;1
22806;4
22809;173
22809;273
22809;388
22811;11
22850;6
22850;10
22913;11
22913;31
22924;12
22933;6
22933;9
22933;10
22933;13
22933;31
22933;32
22933;64
22933;88
22933;120
22933;125
22933;126
22933;199
22933;261
22933;348
22933;404
22933;429
22933;675
22933;706
22964;41
22964;100
22995;9
23000;10
23000;1466
23033;10
23033;21
23033;31
23033;192
23033;428
23033;534
23108;6
23108;8
23108;9
23108;21
23108;29
23108;31
23108;32
23108;82
23108;88
23108;96
23108;120
23108;147
23108;273
23108;685
23155;10
23175;10
23202;1517
23226;54
23240;10
23300;142
23306;310
23306;877
23334;50
23370;8
23370;125
23381;241
23386;13
23386;29
23386;34
23386;50
23386;89
23386;228
23386;251
23386;430
23387;21
23409;213
23420;398
23423;1806
23428;75
23428;115
23451;7
23458;98
23476;13
23483;28
23483;70
23522;388
23529;140
23533;122
23536;24
23536;63
23536;159
23540;90
23579;11
23595;962
23621;24
23622;251
23638;236
23654;192
23674;267
23684;76
23691;443
23708;8
23722;1312
23748;902
23788;10
23788;29
23788;31
23788;32
23788;62
23788;76
23788;93
23788;121
23788;153
23788;169
23788;207
23788;253
23788;265
23788;274
23788;339
23788;349
23788;352
23788;534
23788;552
23788;744
23788;1349
23788;2079
23815;246
23817;3
23817;198
23854;677
23855;115
23873;10
23877;6
23877;31
23877;173
23877;534
23877;898
23877;1539
23880;89
23880;115
23885;5
23897;43
23915;937
23952;7
23952;10
23952;121
23982;64
23984;25
23984;44
23984;60
23984;98
23984;156
23984;242
23984;447
23989;10
23989;187
24054;22
24054;788
24099;122
24146;308
24183;898
24199;17
24235;120
24235;187
24241;9
24255;3
24255;25
24255;45
24278;313
24317;169
24344;167
24394;9
24397;4
24450;9
24450;96
24450;191
24450;202
24450;1921
24454;6
24524;851
24560;202
24560;207
24560;240
24560;443
24560;499
24560;699
24600;9
24624;10
24624;21
24624;209
24624;617
24624;931
24624;1157
24643;722
24643;2007
24665;3
24668;64
24668;576
24675;161
24699;313
24710;9
24725;21
24736;10
24763;93
24763;148
24763;207
24763;339
24763;342
24763;366
24771;7
24799;11
24800;6
24800;8
24800;21
24800;145
24800;148
24800;173
24817;10
24817;142
24871;163
24871;234
24969;1
25010;176
25053;54
25053;104
25068;10
25068;1943
25089;327
25094;352
25094;396
25094;512
25094;539
25094;660
25094;693
25094;1288
25095;397
25098;31
25108;1500
25149;187
25149;531
25149;970
25157;163
25185;328
25185;770
25185;1887
25210;3
25218;4
25219;6
25219;187
25219;199
25219;253
25219;308
25219;629
25219;846
25219;1581
25221;8
25221;10
25221;173
25236;10
25236;88
25236;96
25236;142
25236;191
25236;631
25240;21
25246;31
25339;45
25360;7
25455;31
25455;191
25455;651
25455;830
25457;100
25457;283
25458;5
25458;17
25463;6
25463;8
25463;31
25463;64
25463;152
25463;253
25463;514
25463;564
25463;1833
25463;2168
25470;6
25470;21
25470;31
25470;88
25470;187
25470;1722
25490;88
25490;246
25490;308
25490;631
25496;172
25532;6
25532;96
25532;121
25532;153
25532;1252
25537;269
25537;1009
25542;32
25567;287
25595;70
25595;545
25598;31
25598;253
25598;531
25598;1215
25630;24
25630;27
25630;188
25641;991
25665;5
25685;1540
25692;475
25698;3
25698;4
25698;19
25698;65
25698;178
25706;12
25706;25
25706;327
25706;1101
25733;8
25740;8
25741;628
25758;65
25759;32
25779;24
25811;8
25811;87
25811;109
25811;267
25811;273
25811;428
25811;830
25811;991
25811;1039
25811;2201
25863;851
25899;7
25899;266
25899;1305
25974;109
25974;173
26077;366
26077;759
26080;40
26080;170
26105;7
26109;64
26109;107
26132;263
26140;21
26140;1818
26173;40
26173;213
26187;78
26188;3
26194;259
26220;27
26234;3
26234;12
26241;2
26241;178
26241;625
26242;1
26281;87
26289;76
26307;1909
26355;273
26393;336
26396;83
26442;406
26446;139
26450;207
26450;567
26450;1616
26454;5
26454;17
26479;11
26479;142
26483;6
26504;10
26531;43
26531;45
26531;104
26531;133
26575;10
26575;122
26575;626
26599;32
26619;13
26619;42
26619;54
26619;75
26619;89
26619;94
26619;102
26619;115
26619;118
26619;177
26619;287
26619;329
26626;24
26626;83
26626;188
26626;332
26632;413
26641;77
26641;339
26687;148
26687;645
26705;133
26705;451
26722;295
26753;995
26771;10
26780;332
26792;7
26832;307
26832;1312
26873;115
26884;3
26884;4
26884;70
26884;104
26884;206
26888;97
26888;191
26888;612
26913;179
26913;308
26917;133
26918;8
26918;21
26918;32
26918;140
26918;1689
26925;1
26925;3
26925;4
26925;28
26925;44
26925;45
26925;104
26925;197
26925;271
26925;547
26973;515
26975;7
26975;21
26977;826
26984;125
26984;273
26984;313
27043;1418
27044;606
27047;64
27135;1
27135;3
27135;19
27135;139
27135;263
27135;335
27135;437
27155;17
27176;42
27176;75
27176;102
27176;287
27176;481
27194;9
27212;202
27212;1722
27226;3
27242;70
27254;3
27254;91
27254;149
27254;170
27300;3
27300;13
27300;30
27300;70
27300;100
27300;461
27312;34
27345;7
27350;380
27368;10
27368;121
27384;197
27385;9
27411;6
27411;209
27412;6
27420;21
27420;88
27420;191
27430;5
27430;7
27430;32
27430;486
27430;511
27430;628
27430;862
27430;922
27430;1052
27431;9
27432;3
27447;3
27447;28
27447;271
27465;10
27465;82
27528;464
27535;239
27559;204
27561;1223
27569;25
27569;44
27592;6
27592;31
27592;32
27592;187
27600;21
27600;31
27600;125
27600;396
27600;611
27600;693
27600;1097
27606;102
27606;115
27647;195
27679;12
27679;45
27734;6
27734;120
27734;201
27734;207
27734;384
27749;25
27749;323
27749;369
27770;3
27777;267
27779;75
27797;413
27797;450
27797;475
27797;533
27824;46
27844;10
27844;32
27844;176
27844;404
27844;980
27870;94
27902;24
27911;19
27933;6
27956;3
27956;25
27959;269
27973;8
27973;109
27973;202
27973;308
27973;443
27973;1165
27974;10
27987;7
27987;10
28008;1
28008;2
28022;7
28075;11
28075;21
28075;31
28075;200
28075;443
28075;444
28075;578
28134;7
28140;308
28205;190
28222;91
28222;174
28244;17
28277;6
28277;31
28277;32
28277;56
28277;62
28277;88
28277;109
28277;122
28277;125
28277;141
28277;142
28277;153
28277;166
28277;176
28277;187
28277;199
28277;202
28277;207
28277;212
28277;229
28277;240
28277;253
28277;293
28277;318
28277;328
28277;336
28277;339
28277;348
28277;352
28277;366
28277;388
28277;443
28277;460
28277;494
28277;509
28277;514
28277;519
28277;548
28277;576
28277;578
28277;586
28277;612
28277;617
28277;629
28277;633
28277;645
28277;665
28277;673
28277;699
28277;700
28277;701
28277;717
28277;723
28277;905
28277;935
28277;953
28277;959
28277;982
28277;991
28277;1031
28277;1032
28277;1112
28277;1131
28277;1165
28277;1211
28277;1274
28277;1376
28277;1377
28277;1568
28277;1574
28277;1616
28277;1722
28277;1818
28277;1910
28277;1960
28277;2086
28277;2135
28277;2254
28293;388
28294;6
28294;31
28319;45
28319;292
28331;24
28331;183
28350;10
28367;464
28431;56
28431;76
28431;286
28434;121
28487;10
28487;21
28487;32
28487;78
28487;121
28493;3
28493;13
28493;25
28493;28
28493;36
28493;44
28493;45
28493;94
28493;99
28493;139
28493;263
28493;335
28509;146
28509;418
28511;714
28544;13
28544;25
28569;124
28607;97
28645;7
28672;127
28672;223
28672;236
28679;7
28679;251
28698;10
28698;11
28698;31
28698;173
28698;590
28698;1259
28699;25
28699;29
28699;36
28699;44
28699;51
28699;153
28699;239
28699;251
28699;546
28742;6
28742;10
28742;31
28742;64
28742;120
28742;126
28742;187
28742;199
28742;352
28742;429
28742;650
28742;730
28742;898
28742;909
28742;1960
28766;9
28794;529
28795;7
28829;267
28834;4
28834;12
28834;13
28834;24
28834;27
28834;46
28834;54
28834;83
28834;85
28834;94
28834;99
28834;114
28834;188
28834;392
28834;393
28834;638
28843;851
28878;775
28914;1540
28918;3
28918;13
28918;70
28918;289
28918;470
28918;625
28950;6
28950;9
28965;3
28976;91
28976;149
28979;7
28979;147
29007;317
29009;173
29052;32
29058;32
29058;463
29060;628
29074;321
29080;11
29096;2
29106;88
29134;626
29146;331
29154;93
29168;6
29168;8
29168;9
29168;10
29168;31
29168;32
29168;64
29168;93
29168;148
29168;152
29168;153
29168;173
29168;176
29168;207
29168;209
29168;229
29168;259
29168;307
29168;310
29168;333
29168;336
29168;360
29168;386
29168;404
29168;468
29168;492
29168;502
29168;519
29168;536
29168;580
29168;586
29168;601
29168;696
29168;754
29168;759
29168;796
29168;805
29168;867
29168;869
29168;908
29168;913
29168;983
29168;996
29168;1075
29168;1158
29168;1185
29168;1460
29168;1562
29168;2067
29262;10
29346;9
29346;10
29346;534
29347;815
29350;142
29352;430
29389;1
29389;32
29402;98
29402;242
29417;65
29464;3
29464;178
29498;6
29515;149
29531;75
29531;102
29531;118
29531;165
29564;98
29564;139
29570;2
29600;24
29618;1007
29690;3
29690;149
29691;9
29694;22
29695;7
29695;280
29755;6
29771;10
29792;288
29810;21
29810;292
29827;208
29851;31
29860;21
29860;31
29860;125
29860;202
29860;279
29874;34
29877;229
29878;174
29905;42
29905;75
29921;350
29945;7
29945;9
29997;246
30038;537
30088;170
30107;30
30122;463
30164;109
30169;21
30169;169
30179;269
30191;11
30192;31
30237;6
30275;9
30286;10
30302;5
30312;6
30312;8
30312;308
30312;1059
30312;1163
30322;7
30322;246
30333;6
30333;1968
30360;12
30360;113
30360;373
30386;62
30386;78
30386;308
30393;521
30430;7
30457;34
30457;99
30457;510
30457;788
30457;1276
30485;32
30498;928
30500;302
30509;6
30509;9
30509;10
30509;93
30509;141
30509;142
30509;195
30509;413
30592;6
30592;31
30592;64
30592;88
30592;126
30592;153
30592;187
30592;199
30592;207
30592;273
30592;318
30592;352
30592;355
30592;388
30592;423
30592;429
30592;443
30592;444
30592;578
30592;645
30592;700
30592;723
30592;898
30592;1007
30592;1136
30592;1252
30592;1303
30592;1352
30592;1379
30592;1568
30592;1745
30600;208
30617;3
30617;13
30617;36
30617;54
30617;94
30617;478
30628;25
30628;79
30628;295
30690;273
30706;10
30718;4
30718;149
30718;174
30719;909
30752;6
30752;10
30835;10
30835;32
30835;62
30835;82
30836;204
30845;436
30865;6
30865;31
30913;3
30913;4
30933;42
30972;191
31027;447
31048;10
31075;11
31075;90
31093;366
31106;96
31122;32
31145;10
31145;567
31188;6
31188;31
31188;253
31314;328
31321;645
31321;1297
31322;6
31322;8
31322;9
31322;120
31322;125
31322;266
31322;331
31322;468
31351;3
31351;32
31351;40
31351;43
31351;73
31365;78
31365;728
31366;310
31368;7
31438;4
31446;408
31471;333
31487;208
31487;361
31487;631
31487;651
31487;1005
31523;384
31524;1991
31556;7
31574;87
31574;141
31574;187
31574;229
31574;423
31574;614
31574;699
31575;29
31575;145
31575;722
31633;6
31633;7
31633;9
31633;10
31634;345
31634;743
31639;32
31650;266
31655;10
31655;31
31655;32
31655;126
31655;152
31655;187
31655;207
31655;521
31655;680
31655;874
31655;935
31655;998
31655;1077
31655;1146
31655;1195
31655;1231
31655;1352
31655;1379
31655;1792
31655;1813
31664;3
31684;6
31684;64
31684;148
31684;318
31684;443
31684;521
31684;539
31684;717
31688;21
31690;8
31690;9
31690;10
31690;21
31690;64
31690;153
31690;212
31690;444
31690;1274
31690;1392
31695;122
31717;204
31736;6
31736;21
31736;31
31736;82
31736;96
31736;125
31736;173
31736;187
31736;199
31736;240
31736;253
31736;293
31736;318
31736;352
31736;429
31736;531
31736;555
31736;645
31736;646
31736;676
31736;706
31736;732
31736;785
31736;856
31736;898
31736;1006
31736;1063
31736;1086
31736;1131
31736;1269
31736;1309
31736;1377
31736;1439
31736;1446
31788;202
31814;201
31824;115
31824;419
31831;25
31875;853
31920;120
31941;72
31974;115
32015;131
32030;241
32058;213
32070;331
32074;1585
32082;10
32105;307
32108;11
32108;428
32116;75
32118;122
32135;799
32141;19
32166;213
32177;8
32192;8
32192;9
32192;10
32192;21
32192;31
32192;32
32192;62
32192;88
32192;96
32192;120
32192;121
32192;148
32192;199
32192;201
32192;246
32192;266
32192;267
32192;277
32192;286
32192;867
32192;1014
32192;1199
32192;1307
32192;1678
32192;2212
32257;21
32258;126
32285;11
32302;5
32317;124
32317;206
32325;7
32325;9
32325;10
32376;32
32376;64
32376;93
32376;153
32376;176
32376;202
32376;207
32376;265
32376;270
32376;328
32376;446
32376;499
32376;514
32376;953
32376;998
32376;1408
32393;75
32393;481
32405;7
32405;11
32405;21
32405;318
32405;1050
32411;7
32411;10
32428;199
32474;380
32532;10
32544;187
32544;310
32554;534
32604;109
32613;21
32613;76
32637;1022
32649;3
32659;10
32660;116
32719;29
32719;36
32757;187
32782;9
32782;199
32782;1701
32787;140
32792;6
32792;10
32792;32
32792;706
32792;898
32827;63
32827;159
32838;6
32849;6
32862;267
32873;9
32873;31
32922;10
32993;7
33042;700
33045;629
33052;217
33053;474
33054;351
33072;6
33092;125
33092;1360
33093;6
33093;10
33093;21
33093;31
33093;64
33093;122
33093;179
33093;212
33093;273
33093;292
33093;302
33093;661
33103;115
33104;443
33112;122
33132;7
33132;9
33164;10
33164;169
33164;1570
33180;11
33190;5
33190;7
33223;176
33223;396
33223;519
33236;27
33236;72
33241;6
33241;125
33241;229
33241;240
33241;991
33247;122
33265;178
33276;31
33294;6
33294;32
33294;76
33294;152
33294;340
33294;362
33294;374
33294;494
33294;512
33294;666
33294;1066
33294;1203
33294;1562
33294;1862
33324;170
33352;11
33352;97
33383;30
33383;94
33390;10
33390;444
33390;928
33390;1188
33400;9
33411;75
33451;75
33451;118
33451;1083
33478;76
33478;692
33478;935
33483;8
33484;45
33484;99
33484;147
33484;178
33496;7
33519;9
33524;328
33535;6
33535;7
33535;10
33535;21
33535;31
33535;88
33535;96
33535;122
33535;153
33535;328
33535;403
33535;567
33535;588
33535;696
33535;754
33535;1421
33535;1460
33549;520
33587;125
33623;233
33633;11
33633;173
33664;10
33664;362
33664;708
33664;802
33664;1014
33664;1162
33664;1477
33675;1078
33690;148
33690;1986
33700;10
33704;1495
33716;31
33716;142
33716;313
33716;859
33716;970
33716;1265
33716;1343
33716;1400
33725;75
33749;5
33824;1
33827;148
33827;402
33832;240
33832;270
33832;339
33832;759
33855;25
33869;12
33886;6
33886;7
33886;9
33886;10
33886;96
33886;173
33886;192
33886;308
33886;422
33886;501
33895;11
33931;242
33968;1
33968;19
33971;149
33985;1
33985;6
33985;9
33985;10
33985;31
33985;32
33985;64
33985;88
33985;122
33985;140
33985;333
33985;360
33985;428
33985;536
33985;714
33985;723
33985;846
33985;1481
33985;1842
33985;1951
33994;6
33994;141
33997;6
33997;21
33997;444
34000;7
34000;9
34000;10
34000;31
34000;97
34000;121
34000;125
34000;408
34000;964
34000;1260
34000;1444
34000;1932
34000;2071
34038;40
34087;177
34112;90
34117;93
34120;466
34139;11
34150;148
34150;273
34179;465
34201;96
34203;4
34242;5
34300;70
34300;94
34300;100
34300;146
34335;142
34335;191
34335;195
34335;469
34335;1670
34339;6
34339;7
34339;9
34339;10
34339;96
34339;97
34339;121
34339;147
34339;192
34339;879
34358;614
34374;693
34378;97
34391;6
34391;7
34391;9
34391;10
34391;21
34391;88
34391;96
34391;122
34391;140
34391;173
34391;714
34391;723
34391;740
34391;1665
34391;1751
34408;93
34408;1307
34417;22
34436;91
34437;13
34437;27
34437;54
34441;397
34441;471
34447;88
34447;90
34447;122
34447;202
34447;1199
34453;1210
34453;1814
34509;63
34542;174
34552;32
34587;1780
34639;6
34639;31
34639;96
34639;192
34639;261
34639;1491
34687;6
34687;8
34687;9
34687;10
34687;29
34687;31
34687;62
34687;64
34687;88
34687;109
34687;126
34687;173
34687;199
34687;207
34687;259
34687;273
34687;310
34687;328
34687;336
34687;521
34687;626
34687;645
34687;714
34687;904
34687;991
34687;1199
34699;1122
34718;276
34718;310
34746;173
34747;4
34774;122
34783;176
34783;425
34786;6
34792;3
34803;122
34809;1
34809;3
34809;4
34809;8
34809;12
34809;13
34809;20
34809;29
34809;32
34809;44
34809;49
34809;54
34809;60
34809;82
34809;94
34809;95
34809;98
34809;131
34809;144
34809;147
34809;153
34809;156
34809;164
34809;182
34809;212
34809;226
34809;271
34809;278
34809;295
34809;329
34809;368
34809;453
34809;704
34809;751
34819;121
34819;537
34871;79
34889;8
34904;202
34905;236
34912;623
34927;7
34938;370
34953;99
34954;9
35022;6
35042;125
35042;253
35042;889
35099;10
35099;246
35117;19
35130;122
35130;259
35130;463
35130;1113
35137;90
35140;8
35140;9
35140;122
35140;125
35141;1605
35173;22
35210;265
35226;20
35226;32
35256;13
35256;456
35261;474
35336;9
35336;10
35336;191
35362;656
35394;3
35394;133
35404;170
35422;32
35434;191
35459;8
35459;10
35459;31
35459;148
35459;265
35459;266
35459;273
35459;552
35459;1459
35469;24
35500;787
35592;103
35618;3
35618;38
35618;45
35618;451
35643;6
35643;9
35671;499
35737;126
35737;273
35743;11
35744;88
35749;6
35749;8
35749;9
35749;10
35749;21
35749;199
35749;201
35749;267
35749;413
35749;559
35749;561
35749;1307
35749;1489
35832;9
35857;6
35857;31
35857;32
35857;62
35857;76
35857;87
35857;88
35857;90
35857;125
35857;195
35857;229
35857;257
35857;340
35857;408
35857;526
35857;649
35857;870
35857;902
35857;1282
35865;88
35887;9
35924;452
35957;9
35990;1
35990;4
35990;558
35999;1392
36014;9
36044;153
36051;25
36078;4
36079;8
36079;32
36079;90
36079;93
36079;122
36079;331
36079;342
36079;355
36087;9
36089;10
36139;31
36162;241
36169;17
36169;21
36169;29
36169;76
36169;173
36169;515
36169;695
36172;10
36172;87
36172;125
36172;141
36172;148
36172;176
36172;207
36172;208
36172;407
36172;661
36172;715
36172;738
36172;889
36172;1205
36172;1333
36172;1524
36172;1810
36172;1897
36192;9
36192;142
36219;82
36219;494
36219;700
36235;208
36261;131
36300;170
36308;78
36308;1392
36308;1481
36324;6
36324;9
36324;31
36324;88
36324;109
36324;318
36324;428
36324;443
36324;665
36324;732
36324;759
36324;794
36324;1131
36324;2135
36351;120
36392;6
36392;31
36392;266
36406;9
36418;11
36431;428
36457;10
36462;6
36462;64
36462;265
36462;817
36472;78
36483;10
36510;9
36510;10
36510;277
36540;7
36542;40
36548;10
36595;680
36631;269
36635;269
36635;327
36635;516
36646;1544
36670;30
36672;10
36672;32
36672;76
36672;212
36693;148
36693;738
36699;492
36721;3
36738;9
36745;9
36745;10
36752;221
36772;213
36782;7
36782;9
36782;10
36798;9
36798;77
36798;246
36807;10
36816;301
36842;1083
36847;1064
36868;6
36868;10
36907;3
36907;100
36911;6
36911;31
36911;207
36917;176
36917;240
36917;1216
36962;11
36981;7
36986;3
36993;7
37068;64
37075;10
37086;6
37086;10
37086;21
37086;31
37086;32
37086;62
37086;64
37086;88
37086;125
37086;153
37086;173
37086;184
37086;187
37086;192
37086;202
37086;207
37086;212
37086;246
37086;310
37086;368
37086;429
37086;432
37086;446
37086;453
37086;519
37086;612
37086;645
37086;754
37086;935
37086;939
37086;1484
37086;2102
37125;8
37137;282
37137;327
37149;7
37156;8
37156;77
37157;631
37159;122
37226;3
37226;19
37226;124
37226;1156
37258;1
37313;223
37387;1225
37406;969
37436;9
37436;413
37448;398
37465;3
37465;452
37481;10
37498;9
37515;269
37515;1227
37524;400
37534;40
37547;112
37564;902
37600;10
37642;8
37642;9
37642;10
37642;21
37642;29
37642;64
37642;109
37642;122
37642;125
37642;140
37642;141
37642;147
37642;153
37642;169
37642;207
37642;240
37642;246
37642;267
37642;273
37642;443
37642;471
37642;492
37642;494
37642;499
37642;645
37642;725
37642;927
37642;1084
37642;1112
37642;1389
37666;11
37666;308
37675;32
37696;32
37701;1211
37703;207
37723;142
37777;3
37826;22
37826;587
37878;1494
37924;3
37925;142
37925;310
37926;9
37926;10
37926;1039
37926;1237
